text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",1,1,IBYCRe5PD9FnjU0mmsdYhT8Whq4,[…],[…],,[],[…],,,,,,,,0.0,[],[]
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",41,8,IBUBdzgGxEdfW0Tvthaa2Xmxj3Y,nḏs,nḏs,𓈖𓐰𓆓𓊃𓅪,𓈖𓆓𓊃𓅪,"['𓈖', '𓆓', '𓊃', '𓅪']",853877,nḏs,VERB,,klein sein,,,0.0,"['𓈖', '𓆓', '𓊃', '𓅪']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",41,9,IBUBdyBTH43oWkBoqToh2Qoaud8,n,n,𓈖,𓈖,['𓈖'],78880,n,PREP,,"weil (Konjunktion, mit folg. Verbform)",,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",41,10,IBUBd3NWOIjTk0hVjA2bYJwVJW8,ꜥpr,ꜥpr,𓐢𓂋𓐰𓏛,𓐢𓂋𓏛,"['𓐢', '𓂋', '𓏛']",37090,ꜥpr,VERB,,ausstatten; ausgestattet sein,,,0.0,"['𓐢', '𓂋', '𓏛']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",41,11,IBUBdwS57RQ78UlWnwFTRhBuynE,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",41,12,IBUBdzROeZ9PgktUogu4oMtiKrY,sd,sd,𓋴𓂧𓐰𓈄𓐱𓏴,𓋴𓂧𓈄𓏴,"['𓋴', '𓂧', '𓈄', '𓏴']",150120,sḏ,NOUN,,Bruch (Fraktur),,,0.0,"['𓋴', '𓂧', '𓈄', '𓏴']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",41,13,IBUBd5qWYwojjk9wuzwTUe8N2vo,mꞽ,mꞽ,𓏇𓇋,𓏇𓇋,"['𓏇', '𓇋']",67820,mꞽ,PREP,,wie,,,0.0,"['𓏇', '𓇋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",41,14,IBUBd4xXsrp1Q0pSgGAUwA03y8I,nꜥš,nꜥš,𓈖𓐰𓂝𓈙𓐰𓐎,𓈖𓂝𓈙𓐎,"['𓈖', '𓂝', '𓈙', '𓐎']",80670,nꜥš,NOUN,,Sprung (im Topf),,,0.0,"['𓈖', '𓂝', '𓈙', '𓐎']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",41,15,IBUBdWt1vn1KpkcynmLqFCleyR8,ḥn.w,ḥn.w,𓎛𓆰𓐰𓈖𓏌𓏲𓏊𓏤,𓎛𓆰𓈖𓏌𓏲𓏊𓏤,"['𓎛', '𓆰', '𓈖', '𓏌', '𓏲', '𓏊', '𓏤']",106280,ḥn.w,NOUN,,Topf; Behältnis; Sachen,,,0.0,"['𓎛', '𓆰', '𓈖', '𓏌', '𓏲', '𓏊', '𓏤']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",42,2,IBUBd6ULzK1LlkU5oOhDkQpjT4k,[…],[…],,[],[…],,,,,,,,0.0,[],[]
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",42,3,IBYCgHFjaHfVxUBxooZ2rRdWArg,⸗f,⸗f,𓆑𓑕,𓆑𓑕,"['𓆑', '\U00013455']",10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.5,['𓆑'],['damaged']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",42,4,IBUBd1NRt0rrTE8tsGGVMMLHBDg,[ꜥp]r.n,ꜥpr.n,[<shortText>…</shortText>]𓂋𓐰𓏛𓈖,[…]𓂋𓏛𓈖,"['[', '…', ']', '𓂋', '𓏛', '𓈖']",37090,ꜥpr,VERB,,ausstatten; ausgestattet sein,,,0.25,"['…', '𓂋', '𓏛', '𓈖']","['missing', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",42,5,IBUBdx6eBR5QK0TCu9zAEInL85g,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,1,IBUBd1J2XL3VvEW8hWYJqNCLyWg,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28160,ꞽr,PREP,,was anbetrifft (vorangestellt zur Betonung eines Satzgliedes),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,2,IBUBdzCovJVerkWshYmO7ixz1HY,n,n,𓂜,𓂜,['𓂜'],78890,n,PART,,[Negationswort],,,0.0,['𓂜'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,3,IBUBd4yhWeJls0lvrZL6bWgfDrs,gmi̯.n,gmi̯.n,𓅠𓅓𓈖,𓅠𓅓𓈖,"['𓅠', '𓅓', '𓈖']",167210,gmi̯,VERB,,finden; entdecken; vorfinden; in der Lage sein,,,0.0,"['𓅠', '𓅓', '𓈖']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,4,IBUBdz9DqcrRQUpfjMQzorJkPMk,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,5,IBUBd5P4Evp0aU74ja8fVir9xMs,dgꜣ,dgꜣ,𓂧𓐰𓎼𓄿𓁹,𓂧𓎼𓄿𓁹,"['𓂧', '𓎼', '𓄿', '𓁹']",181140,dgi̯,VERB,,sehen; blicken,,,0.0,"['𓂧', '𓎼', '𓄿', '𓁹']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,6,IBUBd3WDUqR0Jk49omgtD6jhAA8,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,7,IBUBdwksM5WF5EwUhJuPuxect84,n,n,𓈖,𓈖,['𓈖'],78873,n,PREP,,hin zu; von her; [Dativ: Richtung],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,8,IBUBd9rdc0AUv0u6gz3TsDiWCIc,qꜥḥ.DU,qꜥḥ.DU,𓂢𓐰𓂢,𓂢𓂢,"['𓂢', '𓂢']",159830,qꜥḥ,NOUN,,Oberarm; Schulter,,,0.0,"['𓂢', '𓂢']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,9,IBUBd6vC4TlIWkkTvuunotNfs2o,⸗fꞽ,⸗fꞽ,𓆑𓐰𓏭𓑕,𓆑𓏭𓑕,"['𓆑', '𓏭', '\U00013455']",10060,⸗fꞽ,PRON,,[Suffix Pron. sg.3.m. nach Dual],,,0.25,"['𓆑', '𓏭']","['complete', 'damaged']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,10,IBUBdyjvcEP0HUMToXhkEITMBxc,ḥnꜥ,ḥnꜥ,𓎛𓈖𓐰𓂝,𓎛𓈖𓂝,"['𓎛', '𓈖', '𓂝']",550300,ḥnꜥ,PREP,,und (Koordination von Substantiv/-formen); sowie (Konjunktion); ferner; und (Koordination von Verben),,,0.0,"['𓎛', '𓈖', '𓂝']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,11,IBUBd6KvAyFy7kX5nEUf5T4CJEE,qꜣ[b.t],qꜣb.t,𓈎𓄿|lb[<shortText>…</shortText>],𓈎𓄿[…],"['𓈎', '𓄿', '[', '…', ']']",159290,qꜣb.t,NOUN,,Brust,,,0.3333333333333333,"['𓈎', '𓄿', '…']","['complete', 'complete', 'missing']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,12,IBUBdyAb6m12wEiguzqWPBuRWic,⸗[f],⸗f,[<shortText>…</shortText>],[…],"['[', '…', ']']",10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,14,IBUBdxcIwvYMuEJJj698Qh7XvJ0,[⸮tm?],tm,[<shortText>…</shortText>],[…],"['[', '…', ']']",171990,tm,VERB,,nicht sein (aux.); [Negationsverb],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,15,IBUBdz2EkIel20XmvaZWenME8og,[nḏm],nḏm,[<shortText>…</shortText>],[…],"['[', '…', ']']",500020,nḏm,VERB,,süß sein; angenehm sein; froh sein,,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,16,IBUBdQKRWnDo0EB3klYw6mvvJus,[n],n,[<shortText>…</shortText>],[…],"['[', '…', ']']",400055,n,PREP,,zu (jmd.); für (jmd.); [Dativ: Nutzen]; zu (jmd.) gehörig (poss.),,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,17,IBUBdwPtJp93YEY4u8A5RTSyW9c,⸗[f],⸗f,[<shortText>…</shortText>],[…],"['[', '…', ']']",10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,18,IBUBd9uhitNiQ0BisQfTQjSGDkU,[pw],pw,[<shortText>…</shortText>],[…],"['[', '…', ']']",59741,pw,PRON,,[Zweitnomen (zweigliedriger NS)]; [Kopula (dreigliedriger NS)],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,19,IBUBdwTuON138kBoohaPRE4vV34,[dgꜣ],dgꜣ,[<shortText>…</shortText>],[…],"['[', '…', ']']",181140,dgi̯,VERB,,sehen; blicken,,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,20,IBUBd1CJQNFD8Utgh2bduDAJP4U,⸗[f],⸗f,[<shortText>…</shortText>],[…],"['[', '…', ']']",10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,21,IBUBd3Ub8ZRx0kc1gyMmyKYm7AE,[n],n,[<shortText>…</shortText>],[…],"['[', '…', ']']",78873,n,PREP,,hin zu; von her; [Dativ: Richtung],,,1.0,['…'],['missing']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,22,IBUBdQmX1VbBZ0ztouSwY4BsKDs,qꜥḥ.DU,qꜥḥ.DU,𓂢𓐰𓂢,𓂢𓂢,"['𓂢', '𓂢']",159830,qꜥḥ,NOUN,,Oberarm; Schulter,,,0.0,"['𓂢', '𓂢']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",43,23,IBUBd9lJfBDPbkdSo2yTW6j2XC0,⸗fꞽ,⸗fꞽ,𓆑𓐰𓏭,𓆑𓏭,"['𓆑', '𓏭']",10060,⸗fꞽ,PRON,,[Suffix Pron. sg.3.m. nach Dual],,,0.0,"['𓆑', '𓏭']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,1,IBUBd5nnq0C4403Ovhm9PFW8i2s,n,n,𓂜,𓂜,['𓂜'],78890,n,PART,,[Negationswort],,,0.0,['𓂜'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,2,IBUBd6imxFnGQkO8q8q0IH8uWA8,nḏm.n,nḏm.n,𓈖𓆓𓑕𓇛𓅓𓏛𓐰𓈖,𓈖𓆓𓑕𓇛𓅓𓏛𓈖,"['𓈖', '𓆓', '\U00013455', '𓇛', '𓅓', '𓏛', '𓈖']",500020,nḏm,VERB,,süß sein; angenehm sein; froh sein,,,0.08333333333333333,"['𓈖', '𓆓', '𓇛', '𓅓', '𓏛', '𓈖']","['complete', 'damaged', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,3,IBUBd6WPETXoJ0kztj2H4fw3SI8,n,n,𓈖,𓈖,['𓈖'],400055,n,PREP,,zu (jmd.); für (jmd.); [Dativ: Nutzen]; zu (jmd.) gehörig (poss.),,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,4,IBUBdWVTf0lJb0bvqJNCVr7WF90,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,5,IBUBd383Wka31kWWr1LzQ6E9uB0,dgꜣ,dgꜣ,𓂧𓐰𓎼𓄿𓁹,𓂧𓎼𓄿𓁹,"['𓂧', '𓎼', '𓄿', '𓁹']",181140,dgi̯,VERB,,sehen; blicken,,,0.0,"['𓂧', '𓎼', '𓄿', '𓁹']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,6,IBUBdWLC28Cmh0Pes3bbBo6Jt2w,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,7,IBUBdz5yCEC0nU4dkLUWHYYnWaI,n,n,𓈖,𓈖,['𓈖'],78873,n,PREP,,hin zu; von her; [Dativ: Richtung],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,8,IBUBdyOb9GWfRUAns6SGbvj2keY,qꜣb.t,qꜣb.t,𓈎𓄿𓃀𓏏𓄹,𓈎𓄿𓃀𓏏𓄹,"['𓈎', '𓄿', '𓃀', '𓏏', '𓄹']",159290,qꜣb.t,NOUN,,Brust,,,0.0,"['𓈎', '𓄿', '𓃀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",44,9,IBUBdwMebaCa0kTtvepQ4HH8K0Q,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,1,IBUBd2TjL4uuu0bJqxmAoGyKbC8,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28160,ꞽr,PREP,,was anbetrifft (vorangestellt zur Betonung eines Satzgliedes),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,2,IBUBd6O9kvUTQUw4omo6DUG0bMc,mn,mn,𓏠𓐰𓈖𓅪,𓏠𓈖𓅪,"['𓏠', '𓈖', '𓅪']",69660,mn,VERB,,krank sein; leiden (an); verletzen,,,0.0,"['𓏠', '𓈖', '𓅪']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,3,IBUBdyVEo78a8UIRlYRsKWg6ick,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,4,IBUBd5Eilrn3qUR5q1IX1a64WWA,ṯs.w,ṯs.w,𓎀𓐰𓊃𓏲|lb𓍞𓏪,𓎀𓊃𓏲𓍞𓏪,"['𓎀', '𓊃', '𓏲', '𓍞', '𓏪']",177260,ṯz.w,NOUN,,Versteifung (im Nacken); Anhäufung,,,0.0,"['𓎀', '𓊃', '𓏲', '𓍞', '𓏪']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,6,IBUBd4KwnsVlz0eohEbeetTya4s,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,7,IBUBd8ToqaE3zkVspjIWe4XEWBI,nḥb.t,nḥb.t,𓅘𓎛𓃀𓏏𓐰𓄹,𓅘𓎛𓃀𓏏𓄹,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']",86210,nḥb.t,NOUN,,Nacken; Hals,,,0.0,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,8,IBUBd7QEjYmYPURng0UO0CWuH8o,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,9,IBUBdx7Q66UH1ULyvLyV1u6PiL4,ṯsi̯.t,ṯsi̯.t,𓎀𓐰𓊃𓏏𓍞𓂝,𓎀𓊃𓏏𓍞𓂝,"['𓎀', '𓊃', '𓏏', '𓍞', '𓂝']",177200,ṯzi̯,VERB,,hochheben; aufrichten; ausheben,,,0.0,"['𓎀', '𓊃', '𓏏', '𓍞', '𓂝']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,10,IBUBd2q3Xz59lUpTnIfA8pLGNN0,pw,pw,𓊪𓏲,𓊪𓏲,"['𓊪', '𓏲']",59741,pw,PRON,,[Zweitnomen (zweigliedriger NS)]; [Kopula (dreigliedriger NS)],,,0.0,"['𓊪', '𓏲']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,11,IBUBd4ukMlSrFEx9nLqRLWBB9pA,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,12,IBUBd1OFStSuwUKekz23fKg6GPg,pꜣ,pꜣ,𓅯𓄿,𓅯𓄿,"['𓅯', '𓄿']",550021,pꜣy⸗,PRON,,[Poss.artikel sg.m.],,,0.0,"['𓅯', '𓄿']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,13,IBUBd0m4ErIDl0x7lqDmKVisk7A,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",45,14,IBUBd5Jb4TkRQk6AqQlv1MQafqA,ꞽh,ꞽh,𓇋𓉔𓅪,𓇋𓉔𓅪,"['𓇋', '𓉔', '𓅪']",174,ꜣh.w,NOUN,,Schmerz,,,0.0,"['𓇋', '𓉔', '𓅪']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",46,1,IBUBdyJUAym5bU1Om3NYQi7D51s,nw,nw,𓈖𓐰𓍇𓏌𓏲,𓈖𓍇𓏌𓏲,"['𓈖', '𓍇', '𓏌', '𓏲']",80730,nw,PRON,,dieses (selbstständig) [Dem.Pron. sg./neutr.],,,0.0,"['𓈖', '𓍇', '𓏌', '𓏲']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",46,2,IBUBd4spUxOWKkQ1tRPlUdJJuSs,nnm,nnm,𓈖𓐰𓈖𓌰𓅓𓂽,𓈖𓈖𓌰𓅓𓂽,"['𓈖', '𓈖', '𓌰', '𓅓', '𓂽']",84980,nnm,VERB,,abirren; in die Irre gehen,,,0.0,"['𓈖', '𓈖', '𓌰', '𓅓', '𓂽']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",46,3,IBUBd1qnqfsWu0nurPfo2Z0ltBo,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",46,4,IBUBd1wLXYUgoUQWp9ErZgyAkUU,nḥb.t,nḥb.t,𓅘𓎛𓃀𓏏𓐰𓄹,𓅘𓎛𓃀𓏏𓄹,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']",86210,nḥb.t,NOUN,,Nacken; Hals,,,0.0,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",46,5,IBUBd3edQI93G07KtVxR5wdxGLc,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
