text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",2,2,IBYCeHA0p4jgAEx8ove2UWsCzu4,šsꜣ.w,šsꜣ.w,𓄃𓏲𓏛𓐰𓏥,𓄃𓏲𓏛𓏥,"['𓄃', '𓏲', '𓏛', '𓏥']",157100,šsꜣ.w,NOUN,,Diagnostik; Heilkunde,,,0.0,"['𓄃', '𓏲', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",50,11,IBYCdEcsSXg35U2dsAnQqfO7c1o,šnb.t,šnb.t,𓈙𓐰𓈖𓃀𓏏𓐰𓄹,𓈙𓈖𓃀𓏏𓄹,"['𓈙', '𓈖', '𓃀', '𓏏', '𓄹']",156060,šnb.t,NOUN,,Brust; vorderer Rumpf; Kehle,,,0.0,"['𓈙', '𓈖', '𓃀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",50,12,IBYCdGNSipPbmUFHvrzITuLLZ1Y,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",50,13,IBYCdEWSXbWUVUF6vIvLxWiJT5g,ḥnꜥ,ḥnꜥ,𓎛𓈖𓐰𓂝,𓎛𓈖𓂝,"['𓎛', '𓈖', '𓂝']",550300,ḥnꜥ,PREP,,und (Koordination von Substantiv/-formen); sowie (Konjunktion); ferner; und (Koordination von Verben),,,0.0,"['𓎛', '𓈖', '𓂝']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",50,14,IBYCdBHkXttblEuRn3V0KVm0ygQ,qꜥḥ.DU,qꜥḥ.DU,𓈎𓐰𓂝𓎛𓂢𓐰𓂢,𓈎𓂝𓎛𓂢𓂢,"['𓈎', '𓂝', '𓎛', '𓂢', '𓂢']",159830,qꜥḥ,NOUN,,Oberarm; Schulter,,,0.0,"['𓈎', '𓂝', '𓎛', '𓂢', '𓂢']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",50,15,IBYCdFWxYwq4e04yhhQT0Wmq3Qg,⸗fꞽ,⸗fꞽ,𓆑𓐰𓏭,𓆑𓏭,"['𓆑', '𓏭']",10060,⸗fꞽ,PRON,,[Suffix Pron. sg.3.m. nach Dual],,,0.0,"['𓆑', '𓏭']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,2,IBYCdKtWuRyrA0Ismnx1xNF06hI,((ḏd.ꞽn)),ḏd.ꞽn,⸨𓆓𓂧⸩𓇋𓈖,𓆓𓂧𓇋𓈖,"['𓆓', '𓂧', '𓇋', '𓈖']",185810,ḏd,VERB,,sagen; mitteilen,,,0.0,"['𓆓', '𓂧', '𓇋', '𓈖']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,3,IBYCdO2ozp2RJUQNmYcMaeCRQgw,⸗((k)),⸗k,⸨𓎢⸩,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,4,IBYCdMQKvoW4mk6qrtGGOLYBgx4,((r)),r,⸨𓂋⸩,𓂋,['𓂋'],91903,r,PREP,,betreffs; bezüglich; gemäß,,,0.0,['𓂋'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,5,IBYCdEjJVlIPk011hbPkqptteaE,⸗((f)),⸗f,⸨𓆑⸩,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,7,IBYCdEig0Isl90mJph7TBwTUUdw,ẖr.ꞽ,ẖr.ꞽ,𓌨𓐰𓂋𓐱𓏭,𓌨𓂋𓏭,"['𓌨', '𓂋', '𓏭']",124220,ẖr.ꞽ,ADJ,,befindlich unter; unterer,,,0.0,"['𓌨', '𓂋', '𓏭']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,8,IBYCdO3WVtXFyUbQvJ9RXxfREwE,nsw.t,nsw.t,𓈖𓐰𓄓𓊃𓅱𓐰𓏏𓏪,𓈖𓄓𓊃𓅱𓏏𓏪,"['𓈖', '𓄓', '𓊃', '𓅱', '𓏏', '𓏪']",88020,nsw.t,NOUN,,[Krankheit am Nackenwirbel],,,0.0,"['𓈖', '𓄓', '𓊃', '𓅱', '𓏏', '𓏪']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,9,IBYCdISqKGdVCEhVqyuxDsWLik0,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,10,IBYCdBW7drscnEr5sMkJxtwnWrM,ṯ(ꜣ)z,ṯꜣz,𓋭𓐰𓏤,𓋭𓏤,"['𓋭', '𓏤']",176810,ṯꜣz,NOUN,,Wirbelknochen; Wirbelsäule,,,0.0,"['𓋭', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,11,IBYCdGRsgnCRskBCvQNMWQ4DjzA,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,12,IBYCdN6xJUOpQUQyrQ6VIu0aKeE,nḥb.t,nḥb.t,𓅘𓎛𓃀𓐰𓏏𓄹,𓅘𓎛𓃀𓏏𓄹,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']",86210,nḥb.t,NOUN,,Nacken; Hals,,,0.0,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,13,IBYCdCEFVxQwFESPq5ZnADaB3N4,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,14,IBYCdPMQkii810VLjbPx3XTMqRo,mr,mr,𓍋𓅓𓐰𓂋𓅪,𓍋𓅓𓂋𓅪,"['𓍋', '𓅓', '𓂋', '𓅪']",71810,mr,NOUN,,Krankheit; Schmerz,,,0.0,"['𓍋', '𓅓', '𓂋', '𓅪']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,15,IBYCdIV8LQKqikrViiQf5U1WKl4,ꞽri̯.y,ꞽri̯.y,𓁹𓇋𓇋,𓁹𓇋𓇋,"['𓁹', '𓇋', '𓇋']",28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,"['𓁹', '𓇋', '𓇋']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",51,16,IBYCdLRctJg8lkggmKtGtYLgU8k,⸗ꞽ,⸗ꞽ,𓀀,𓀀,['𓀀'],10030,⸗ꞽ,PRON,,[Suffix Pron. sg.1.c.],,,0.0,['𓀀'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",52,1,IBYCdAoHffQohEWgqW0jdCfDdgc,wt.ḫr,wt.ḫr,𓐎𓐰𓏏𓐍𓐰𓂋,𓐎𓏏𓐍𓂋,"['𓐎', '𓏏', '𓐍', '𓂋']",50980,wt,VERB,,einwickeln; verbinden; fesseln,,,0.0,"['𓐎', '𓏏', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",52,2,IBYCdDCrIRs94EEstHb5aAuaQys,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",52,3,IBYCdBU3lZ16hEONpKa5asmwjNE,sw,sw,𓇓𓏲,𓇓𓏲,"['𓇓', '𓏲']",129490,sw,PRON,,er [Enkl. Pron. sg.3.m.]; sich [Enkl. Pron. sg.3.m.]; ihn [Enkl. Pron. sg.3.m.],,,0.0,"['𓇓', '𓏲']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",52,4,IBYCdMwLcqQcVkqriIiLzuQphfw,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107520,ḥr,PREP,,[Präposition],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",52,5,IBYCdCPrqNDB2UQapHd9k2ddXng,ꞽwf,ꞽwf,𓇋𓏲𓐰𓆑𓄹𓐰𓏥,𓇋𓏲𓆑𓄹𓏥,"['𓇋', '𓏲', '𓆑', '𓄹', '𓏥']",22520,ꞽwf,NOUN,,Fleisch; Körper,,,0.0,"['𓇋', '𓏲', '𓆑', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",52,6,IBYCdKWGY6CYG02xjPvw1dTDpyw,wꜣḏ,wꜣḏ,𓇅𓏛,𓇅𓏛,"['𓇅', '𓏛']",600304,wꜣḏ,ADJ,,grün; frisch; jung,,,0.0,"['𓇅', '𓏛']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",52,7,IBYCdEl5xhzDgEWlsfeGDBiFgis,hrw,hrw,⸨𓇳𓏤⸩,𓇳𓏤,"['𓇳', '𓏤']",99060,hrw,NOUN,,Tag,,,0.0,"['𓇳', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",52,8,IBYCdMb6hDrF2U7Zt1JZCle5kgU,tp.ꞽ,tp.ꞽ,𓁶𓊪𓐰𓏭,𓁶𓊪𓏭,"['𓁶', '𓊪', '𓏭']",171460,tp.ꞽ,ADJ,,erster,,,0.0,"['𓁶', '𓊪', '𓏭']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",53,2,IBYCdOsRA4O1XE62n3UfPRPu8Xc,wḥꜥ.ḫr,wḥꜥ.ḫr,𓊠𓐰𓂝𓍢𓐰𓂝𓐍𓐰𓂋,𓊠𓂝𓍢𓂝𓐍𓂋,"['𓊠', '𓂝', '𓍢', '𓂝', '𓐍', '𓂋']",48760,wḥꜥ,VERB,,(etwas) ablösen; heraussondern; erklären; gründen; heimkehren,,,0.0,"['𓊠', '𓂝', '𓍢', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",53,3,IBYCdHjUSl08ikqPhltUNRXaOEk,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",53,4,IBYCdCBbSsFMoUxhmSEb1rCT9gE,wt.PL,wt.PL,𓏲𓏏𓐎𓐰𓏥,𓏲𓏏𓐎𓏥,"['𓏲', '𓏏', '𓐎', '𓏥']",50990,wt,NOUN,,Mumienbinde; Verband,,,0.0,"['𓏲', '𓏏', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",53,5,IBYCdCQGGWaO3UHWspULIDVDDCA,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,1,IBYCdL97aBhnB0xriZ3ZnDgQqUE,rḏi̯.ḫr,rḏi̯.ḫr,𓂋𓐰𓂝𓐍𓐰𓂋,𓂋𓂝𓐍𓂋,"['𓂋', '𓂝', '𓐍', '𓂋']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,2,IBYCdCfWOrQeukYrumQRChK3jxs,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,3,IBYCdHVdVQWX4kOviRacwiGs37U,mrḥ.t,mrḥ.t,𓎯𓏏𓐰𓏥,𓎯𓏏𓏥,"['𓎯', '𓏏', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓎯', '𓏏', '𓏥']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,4,IBYCdFL3tBCwnUqKo3uhNlAVAoQ,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,5,IBYCdJKbSzpDw0nlpdfdudrWuF4,tp,tp,𓁶𓏤,𓁶𓏤,"['𓁶', '𓏤']",854577,tp,NOUN,,Kopf; Beginn (eines Gebietes); Spitze; Dach; Gipfel; Person; Anfang (eines Zeitabschnittes); Bestes (von); Oberhaupt; Prinzip (etwas zu tun); Rechnungsart (adm.); Kapital; selbst,,,0.0,"['𓁶', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,6,IBYCdBxe0QGfkUW5pU6GPd2ChQ4,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,7,IBYCdOX4NTlHIEW8sC7xdQdaKag,r,r,𓂋,𓂋,['𓂋'],91909,r,PREP,,um zu (final); [Zweck],,,0.0,['𓂋'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,8,IBYCdP0o3gaQ2EXytXLQujWl7Vc,⸮zꜣb?,zꜣb,𓃥,𓃥,['𓃥'],126590,zꜣb,VERB,,"fließen, rinnen",,,0.0,['𓃥'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,9,IBYCdFhPX09uwEKQjWyoOsWBObo,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,10,IBYCdLnxopW9R0zmmE9V4kddzh4,nḥb.t,nḥb.t,𓅘𓎛𓃀𓏏𓐰𓄹,𓅘𓎛𓃀𓏏𓄹,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']",86210,nḥb.t,NOUN,,Nacken; Hals,,,0.0,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",54,11,IBYCdMh6e61WW0PAqaMkTWpItAw,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",55,1,IBYCdPpAdMiTHUOqgI57PBh0mBA,wt.ḫr,wt.ḫr,𓐎𓐰𓏏𓐍𓐰𓂋,𓐎𓏏𓐍𓂋,"['𓐎', '𓏏', '𓐍', '𓂋']",50980,wt,VERB,,einwickeln; verbinden; fesseln,,,0.0,"['𓐎', '𓏏', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",55,2,IBYCdCdpKeGfLkJXrLUzBWLq05Q,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",55,4,IBYCdKW5P9lN90P5vUB95Lh5LWQ,sw,sw,𓇓𓏲,𓇓𓏲,"['𓇓', '𓏲']",129490,sw,PRON,,er [Enkl. Pron. sg.3.m.]; sich [Enkl. Pron. sg.3.m.]; ihn [Enkl. Pron. sg.3.m.],,,0.0,"['𓇓', '𓏲']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",55,5,IBYCdNop0vPQTUYwtSozZxq0WtM,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107520,ḥr,PREP,,[Präposition],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",55,6,IBYCdILOZGWve0V7mJAOnqmWCJo,ꞽmr.w,ꞽmr.w,𓇋𓌻𓐰𓂋𓏲𓊌𓐰𓏥,𓇋𓌻𓂋𓏲𓊌𓏥,"['𓇋', '𓌻', '𓂋', '𓏲', '𓊌', '𓏥']",26380,ꞽmr.w,NOUN,,[Substanz als Verbandsmittel (Mineral?)],,,0.0,"['𓇋', '𓌻', '𓂋', '𓏲', '𓊌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",56,1,IBYCdG5UZMITNkcFjprK1s84SWA,srwḫ,srwḫ,𓋴𓂋𓐰𓏲𓐍𓐰𓏛,𓋴𓂋𓏲𓐍𓏛,"['𓋴', '𓂋', '𓏲', '𓐍', '𓏛']",139310,srwḫ,VERB,,behandeln; pflegen,,,0.0,"['𓋴', '𓂋', '𓏲', '𓐍', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",56,2,IBYCdESWIb3Fx0RalStx6h59rKs,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",56,3,IBYCdHwGKTRtW0Iduoi3azp7onw,sw,sw,𓇓𓏲,𓇓𓏲,"['𓇓', '𓏲']",129490,sw,PRON,,er [Enkl. Pron. sg.3.m.]; sich [Enkl. Pron. sg.3.m.]; ihn [Enkl. Pron. sg.3.m.],,,0.0,"['𓇓', '𓏲']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",56,4,IBYCdDJKczf2T00qtbrldJ6Fql8,m-ḫt,m-ḫt,𓅓𓆱𓐰𓐍𓏏𓐰𓂻,𓅓𓆱𓐍𓏏𓂻,"['𓅓', '𓆱', '𓐍', '𓏏', '𓂻']",65310,m-ḫt,ADV,,danach; dahinter,,,0.0,"['𓅓', '𓆱', '𓐍', '𓏏', '𓂻']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",56,5,IBYCdBPZ6S2YQEJFmAlWFycqMoU,⟨m⟩,m,,,[],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,[],[]
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",56,6,IBYCdEEd73VzAkOyspStGfXZXyU,{pꜣ}⟨bꞽ⟩.t,bꞽ.t,𓅯𓐰𓏏𓐱𓏯𓏊𓐰𓏥,𓅯𓏏𓏯𓏊𓏥,"['𓅯', '𓏏', '𓏯', '𓏊', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓅯', '𓏏', '𓏯', '𓏊', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",56,7,IBYCdBfmZalExEGqrWTqrMIqPAw,rꜥw-nb,rꜥw-nb,𓇳𓐱𓏤𓐰𓎟,𓇳𓏤𓎟,"['𓇳', '𓏤', '𓎟']",93320,rꜥw-nb,ADV,,jeden Tag; täglich,,,0.0,"['𓇳', '𓏤', '𓎟']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",57,1,IBYCeDBgFfEFAUC7pfkWOYCtXMI,sry,sry,𓊃𓐰𓂋𓇋𓇋,𓊃𓂋𓇋𓇋,"['𓊃', '𓂋', '𓇋', '𓇋']",860970,sr.y,NOUN,,Anweisung,,,0.0,"['𓊃', '𓂋', '𓇋', '𓇋']","['complete', 'complete', 'complete', 'complete']"
